t [yr], r [pc]
853050.04, 53.31
853172.74, 53.31
853295.44, 53.31
853418.14, 53.32
853540.83, 53.32
853663.53, 53.32
853786.23, 53.32
853908.93, 53.33
854031.63, 53.33
854154.33, 53.33
854277.03, 53.33
854399.73, 53.34
854522.42, 53.34
854645.12, 53.34
854767.82, 53.34
854890.52, 53.34
855013.22, 53.35
855135.92, 53.35
855258.62, 53.35
855381.32, 53.35
855504.01, 53.36
855626.71, 53.36
855749.41, 53.36
855872.11, 53.36
855994.81, 53.37
856117.51, 53.37
856240.21, 53.37
856362.91, 53.37
856485.60, 53.37
856608.30, 53.38
856731.00, 53.38
856853.70, 53.38
856976.40, 53.38
857099.10, 53.39
857221.80, 53.39
857344.50, 53.39
857467.19, 53.39
857589.89, 53.40
857712.59, 53.40
857835.29, 53.40
857957.99, 53.40
858080.69, 53.40
858203.39, 53.41
858326.08, 53.41
858448.78, 53.41
858571.48, 53.41
858694.18, 53.42
858816.88, 53.42
858939.58, 53.42
859062.28, 53.42
859184.98, 53.43
859307.67, 53.43
859430.37, 53.43
859553.07, 53.43
859675.77, 53.43
859798.47, 53.44
859921.17, 53.44
860043.87, 53.44
860166.57, 53.44
860289.26, 53.45
860411.96, 53.45
860534.66, 53.45
860657.36, 53.45
860780.06, 53.45
860902.76, 53.46
861025.46, 53.46
861148.16, 53.46
861270.85, 53.46
861393.55, 53.47
861516.25, 53.47
861638.95, 53.47
861761.65, 53.47
861884.35, 53.48
862007.05, 53.48
862129.75, 53.48
862252.44, 53.48
862375.14, 53.48
862497.84, 53.49
862620.54, 53.49
862743.24, 53.49
862865.94, 53.49
862988.64, 53.50
863111.33, 53.50
863234.03, 53.50
863356.73, 53.50
863479.43, 53.51
863602.13, 53.51
863724.83, 53.51
863847.53, 53.51
863970.23, 53.51
864092.92, 53.52
864215.62, 53.52
864338.32, 53.52
864461.02, 53.52
864583.72, 53.53
864706.42, 53.53
864829.12, 53.53
864951.82, 53.53
865074.51, 53.54
865197.21, 53.54
865319.91, 53.54
865442.61, 53.54
