t [yr], r [pc]
1294794.22, 89.76
1295009.03, 89.77
1295223.84, 89.77
1295438.66, 89.77
1295653.47, 89.78
1295868.29, 89.78
1296083.10, 89.79
1296297.92, 89.79
1296512.73, 89.80
1296727.55, 89.80
1296942.36, 89.81
1297157.17, 89.81
1297371.99, 89.82
1297586.80, 89.82
1297801.62, 89.82
1298016.43, 89.83
1298231.25, 89.83
1298446.06, 89.84
1298660.87, 89.84
1298875.69, 89.85
1299090.50, 89.85
1299305.32, 89.86
1299520.13, 89.86
1299734.95, 89.86
1299949.76, 89.87
1300164.58, 89.87
1300379.39, 89.88
1300594.20, 89.88
1300809.02, 89.89
1301023.83, 89.89
1301238.65, 89.90
1301453.46, 89.90
1301668.28, 89.90
1301883.09, 89.91
1302097.90, 89.91
1302312.72, 89.92
1302527.53, 89.92
1302742.35, 89.93
1302957.16, 89.93
1303171.98, 89.94
1303386.79, 89.94
1303601.61, 89.95
1303816.42, 89.95
1304031.23, 89.95
1304246.05, 89.96
1304460.86, 89.96
1304675.68, 89.97
1304890.49, 89.97
1305105.31, 89.98
1305320.12, 89.98
1305534.93, 89.99
1305749.75, 89.99
1305964.56, 89.99
1306179.38, 90.00
1306394.19, 90.00
1306609.01, 90.01
1306823.82, 90.01
1307038.64, 90.02
1307253.45, 90.02
1307468.26, 90.03
1307683.08, 90.03
1307897.89, 90.03
1308112.71, 90.04
1308327.52, 90.04
1308542.34, 90.05
1308757.15, 90.05
1308971.96, 90.06
1309186.78, 90.06
1309401.59, 90.07
1309616.41, 90.07
1309831.22, 90.08
1310046.04, 90.08
1310260.85, 90.08
1310475.67, 90.09
1310690.48, 90.09
1310905.29, 90.10
1311120.11, 90.10
1311334.92, 90.11
1311549.74, 90.11
1311764.55, 90.12
1311979.37, 90.12
1312194.18, 90.12
1312408.99, 90.13
1312623.81, 90.13
1312838.62, 90.14
1313053.44, 90.14
1313268.25, 90.15
1313483.07, 90.15
1313697.88, 90.16
1313912.70, 90.16
1314127.51, 90.16
1314342.32, 90.17
1314557.14, 90.17
1314771.95, 90.18
1314986.77, 90.18
1315201.58, 90.19
1315416.40, 90.19
1315631.21, 90.20
1315846.02, 90.20
1316060.84, 90.20
1316275.65, 90.21
1316490.47, 90.21
1316705.28, 90.22
1316920.10, 90.22
1317134.91, 90.23
1317349.73, 90.23
1317564.54, 90.24
1317779.35, 90.24
1317994.17, 90.24
1318208.98, 90.25
1318423.80, 90.25
1318638.61, 90.26
1318853.43, 90.26
1319068.24, 90.27
1319283.05, 90.27
1319497.87, 90.28
1319712.68, 90.28
1319927.50, 90.28
1320142.31, 90.29
1320357.13, 90.29
1320571.94, 90.30
1320786.76, 90.30
1321001.57, 90.31
1321216.38, 90.31
1321431.20, 90.32
1321646.01, 90.32
1321860.83, 90.32
1322075.64, 90.33
1322290.46, 90.33
1322505.27, 90.34
1322720.08, 90.34
1322934.90, 90.35
1323149.71, 90.35
1323364.53, 90.36
1323579.34, 90.36
1323794.16, 90.36
1324008.97, 90.37
1324223.79, 90.37
1324438.60, 90.38
1324653.41, 90.38
1324868.23, 90.39
1325083.04, 90.39
1325297.86, 90.40
1325512.67, 90.40
1325727.49, 90.40
1325942.30, 90.41
1326157.11, 90.41
1326371.93, 90.42
1326586.74, 90.42
1326801.56, 90.43
1327016.37, 90.43
1327231.19, 90.44
1327446.00, 90.44
1327660.82, 90.44
1327875.63, 90.45
1328090.44, 90.45
1328305.26, 90.46
1328520.07, 90.46
1328734.89, 90.47
1328949.70, 90.47
1329164.52, 90.48
1329379.33, 90.48
1329594.14, 90.48
1329808.96, 90.49
1330023.77, 90.49
1330238.59, 90.50
1330453.40, 90.50
1330668.22, 90.51
1330883.03, 90.51
1331097.85, 90.52
1331312.66, 90.52
1331527.47, 90.52
1331742.29, 90.53
1331957.10, 90.53
1332171.92, 90.54
1332386.73, 90.54
1332601.55, 90.55
1332816.36, 90.55
1333031.17, 90.55
1333245.99, 90.56
1333460.80, 90.56
1333675.62, 90.57
1333890.43, 90.57
1334105.25, 90.58
1334320.06, 90.58
1334534.88, 90.59
1334749.69, 90.59
1334964.50, 90.59
1335179.32, 90.60
1335394.13, 90.60
1335608.95, 90.61
1335823.76, 90.61
1336038.58, 90.62
1336253.39, 90.62
1336468.21, 90.63
1336683.02, 90.63
1336897.83, 90.63
1337112.65, 90.64
1337327.46, 90.64
1337542.28, 90.65
1337757.09, 90.65
1337971.91, 90.66
1338186.72, 90.66
1338401.53, 90.67
1338616.35, 90.67
1338831.16, 90.67
1339045.98, 90.68
1339260.79, 90.68
1339475.61, 90.69
1339690.42, 90.69
1339905.24, 90.70
1340120.05, 90.70
1340334.86, 90.70
1340549.68, 90.71
1340764.49, 90.71
1340979.31, 90.72
1341194.12, 90.72
1341408.94, 90.73
1341623.75, 90.73
1341838.56, 90.74
1342053.38, 90.74
1342268.19, 90.74
1342483.01, 90.75
1342697.82, 90.75
1342912.64, 90.76
1343127.45, 90.76
1343342.27, 90.77
1343557.08, 90.77
1343771.89, 90.78
1343986.71, 90.78
1344201.52, 90.78
1344416.34, 90.79
1344631.15, 90.79
1344845.97, 90.80
1345060.78, 90.80
1345275.59, 90.81
1345490.41, 90.81
1345705.22, 90.81
1345920.04, 90.82
1346134.85, 90.82
1346349.67, 90.83
1346564.48, 90.83
1346779.30, 90.84
1346994.11, 90.84
1347208.92, 90.85
1347423.74, 90.85
1347638.55, 90.85
1347853.37, 90.86
1348068.18, 90.86
1348283.00, 90.87
1348497.81, 90.87
1348712.62, 90.88
1348927.44, 90.88
1349142.25, 90.88
1349357.07, 90.89
1349571.88, 90.89
1349786.70, 90.90
1350001.51, 90.90
1350216.33, 90.91
1350431.14, 90.91
1350645.95, 90.92
1350860.77, 90.92
1351075.58, 90.92
1351290.40, 90.93
1351505.21, 90.93
1351720.03, 90.94
1351934.84, 90.94
1352149.65, 90.95
1352364.47, 90.95
1352579.28, 90.95
1352794.10, 90.96
1353008.91, 90.96
1353223.73, 90.97
1353438.54, 90.97
1353653.36, 90.98
1353868.17, 90.98
1354082.98, 90.99
1354297.80, 90.99
1354512.61, 90.99
1354727.43, 91.00
1354942.24, 91.00
1355157.06, 91.01
1355371.87, 91.01
1355586.68, 91.02
1355801.50, 91.02
1356016.31, 91.02
1356231.13, 91.03
1356445.94, 91.03
1356660.76, 91.04
1356875.57, 91.04
1357090.39, 91.05
1357305.20, 91.05
1357520.01, 91.06
1357734.83, 91.06
1357949.64, 91.06
1358164.46, 91.07
1358379.27, 91.07
1358594.09, 91.08
1358808.90, 91.08
1359023.71, 91.09
1359238.53, 91.09
1359453.34, 91.09
1359668.16, 91.10
1359882.97, 91.10
1360097.79, 91.11
1360312.60, 91.11
1360527.42, 91.12
1360742.23, 91.12
1360957.04, 91.12
1361171.86, 91.13
1361386.67, 91.13
1361601.49, 91.14
1361816.30, 91.14
1362031.12, 91.15
1362245.93, 91.15
1362460.74, 91.16
1362675.56, 91.16
1362890.37, 91.16
1363105.19, 91.17
1363320.00, 91.17
1363534.82, 91.18
1363749.63, 91.18
1363964.45, 91.19
1364179.26, 91.19
1364394.07, 91.19
1364608.89, 91.20
1364823.70, 91.20
1365038.52, 91.21
1365253.33, 91.21
1365468.15, 91.22
1365682.96, 91.22
1365897.77, 91.22
1366112.59, 91.23
1366327.40, 91.23
1366542.22, 91.24
1366757.03, 91.24
1366971.85, 91.25
1367186.66, 91.25
1367401.48, 91.26
1367616.29, 91.26
1367831.10, 91.26
1368045.92, 91.27
1368260.73, 91.27
1368475.55, 91.28
1368690.36, 91.28
1368905.18, 91.29
1369119.99, 91.29
1369334.80, 91.29
1369549.62, 91.30
1369764.43, 91.30
1369979.25, 91.31
1370194.06, 91.31
1370408.88, 91.32
1370623.69, 91.32
1370838.51, 91.32
1371053.32, 91.33
1371268.13, 91.33
1371482.95, 91.34
1371697.76, 91.34
1371912.58, 91.35
1372127.39, 91.35
1372342.21, 91.35
1372557.02, 91.36
1372771.83, 91.36
1372986.65, 91.37
1373201.46, 91.37
1373416.28, 91.38
1373631.09, 91.38
1373845.91, 91.38
1374060.72, 91.39
1374275.54, 91.39
1374490.35, 91.40
1374705.16, 91.40
1374919.98, 91.41
1375134.79, 91.41
1375349.61, 91.42
1375564.42, 91.42
1375779.24, 91.42
1375994.05, 91.43
1376208.86, 91.43
1376423.68, 91.44
1376638.49, 91.44
1376853.31, 91.45
1377068.12, 91.45
1377282.94, 91.45
1377497.75, 91.46
1377712.57, 91.46
1377927.38, 91.47
1378142.19, 91.47
1378357.01, 91.48
1378571.82, 91.48
1378786.64, 91.48
1379001.45, 91.49
1379216.27, 91.49
1379431.08, 91.50
1379645.89, 91.50
1379860.71, 91.51
1380075.52, 91.51
1380290.34, 91.51
1380505.15, 91.52
1380719.97, 91.52
1380934.78, 91.53
1381149.60, 91.53
1381364.41, 91.54
1381579.22, 91.54
1381794.04, 91.54
1382008.85, 91.55
1382223.67, 91.55
1382438.48, 91.56
1382653.30, 91.56
1382868.11, 91.57
1383082.92, 91.57
1383297.74, 91.57
1383512.55, 91.58
1383727.37, 91.58
1383942.18, 91.59
1384157.00, 91.59
1384371.81, 91.60
1384586.63, 91.60
1384801.44, 91.60
1385016.25, 91.61
1385231.07, 91.61
1385445.88, 91.62
1385660.70, 91.62
1385875.51, 91.63
1386090.33, 91.63
1386305.14, 91.63
1386519.96, 91.64
1386734.77, 91.64
1386949.58, 91.65
1387164.40, 91.65
1387379.21, 91.66
1387594.03, 91.66
1387808.84, 91.66
1388023.66, 91.67
1388238.47, 91.67
1388453.28, 91.68
1388668.10, 91.68
1388882.91, 91.69
1389097.73, 91.69
1389312.54, 91.69
1389527.36, 91.70
1389742.17, 91.70
1389956.99, 91.71
1390171.80, 91.71
1390386.61, 91.72
1390601.43, 91.72
1390816.24, 91.72
1391031.06, 91.73
1391245.87, 91.73
1391460.69, 91.74
1391675.50, 91.74
1391890.31, 91.75
1392105.13, 91.75
1392319.94, 91.75
1392534.76, 91.76
1392749.57, 91.76
1392964.39, 91.77
1393179.20, 91.77
1393394.02, 91.78
1393608.83, 91.78
1393823.64, 91.78
1394038.46, 91.79
1394253.27, 91.79
1394468.09, 91.80
1394682.90, 91.80
1394897.72, 91.81
1395112.53, 91.81
1395327.34, 91.81
1395542.16, 91.82
1395756.97, 91.82
1395971.79, 91.83
1396186.60, 91.83
1396401.42, 91.84
1396616.23, 91.84
1396831.05, 91.84
1397045.86, 91.85
1397260.67, 91.85
1397475.49, 91.86
1397690.30, 91.86
1397905.12, 91.87
1398119.93, 91.87
1398334.75, 91.87
1398549.56, 91.88
1398764.37, 91.88
1398979.19, 91.89
1399194.00, 91.89
1399408.82, 91.90
1399623.63, 91.90
1399838.45, 91.90
1400053.26, 91.91
1400268.08, 91.91
1400482.89, 91.92
1400697.70, 91.92
1400912.52, 91.93
1401127.33, 91.93
1401342.15, 91.93
1401556.96, 91.94
1401771.78, 91.94
1401986.59, 91.95
1402201.40, 91.95
1402416.22, 91.96
1402631.03, 91.96
1402845.85, 91.96
1403060.66, 91.97
1403275.48, 91.97
1403490.29, 91.98
1403705.11, 91.98
1403919.92, 91.99
1404134.73, 91.99
1404349.55, 91.99
1404564.36, 92.00
1404779.18, 92.00
1404993.99, 92.01
1405208.81, 92.01
1405423.62, 92.02
1405638.43, 92.02
1405853.25, 92.02
1406068.06, 92.03
1406282.88, 92.03
1406497.69, 92.04
1406712.51, 92.04
1406927.32, 92.04
1407142.14, 92.05
1407356.95, 92.05
1407571.76, 92.06
1407786.58, 92.06
1408001.39, 92.07
1408216.21, 92.07
1408431.02, 92.07
1408645.84, 92.08
1408860.65, 92.08
1409075.46, 92.09
1409290.28, 92.09
1409505.09, 92.10
1409719.91, 92.10
1409934.72, 92.10
1410149.54, 92.11
1410364.35, 92.11
1410579.17, 92.12
1410793.98, 92.12
1411008.79, 92.13
1411223.61, 92.13
1411438.42, 92.13
1411653.24, 92.14
1411868.05, 92.14
1412082.87, 92.15
1412297.68, 92.15
1412512.49, 92.16
1412727.31, 92.16
1412942.12, 92.16
1413156.94, 92.17
1413371.75, 92.17
1413586.57, 92.18
1413801.38, 92.18
1414016.20, 92.19
1414231.01, 92.19
1414445.82, 92.19
1414660.64, 92.20
1414875.45, 92.20
1415090.27, 92.21
1415305.08, 92.21
1415519.90, 92.21
1415734.71, 92.22
1415949.52, 92.22
1416164.34, 92.23
1416379.15, 92.23
1416593.97, 92.24
1416808.78, 92.24
1417023.60, 92.24
1417238.41, 92.25
1417453.23, 92.25
1417668.04, 92.26
1417882.85, 92.26
1418097.67, 92.27
1418312.48, 92.27
1418527.30, 92.27
1418742.11, 92.28
1418956.93, 92.28
1419171.74, 92.29
1419386.55, 92.29
1419601.37, 92.29
1419816.18, 92.30
1420031.00, 92.30
1420245.81, 92.31
1420460.63, 92.31
1420675.44, 92.32
1420890.26, 92.32
1421105.07, 92.32
1421319.88, 92.33
1421534.70, 92.33
1421749.51, 92.34
1421964.33, 92.34
1422179.14, 92.35
1422393.96, 92.35
1422608.77, 92.35
1422823.58, 92.36
1423038.40, 92.36
1423253.21, 92.37
1423468.03, 92.37
1423682.84, 92.38
1423897.66, 92.38
1424112.47, 92.38
1424327.29, 92.39
1424542.10, 92.39
1424756.91, 92.40
1424971.73, 92.40
1425186.54, 92.40
1425401.36, 92.41
1425616.17, 92.41
1425830.99, 92.42
1426045.80, 92.42
1426260.61, 92.43
1426475.43, 92.43
1426690.24, 92.43
1426905.06, 92.44
1427119.87, 92.44
1427334.69, 92.45
1427549.50, 92.45
1427764.32, 92.46
1427979.13, 92.46
1428193.94, 92.46
1428408.76, 92.47
1428623.57, 92.47
1428838.39, 92.48
1429053.20, 92.48
1429268.02, 92.48
1429482.83, 92.49
1429697.64, 92.49
1429912.46, 92.50
1430127.27, 92.50
1430342.09, 92.51
1430556.90, 92.51
1430771.72, 92.51
1430986.53, 92.52
1431201.35, 92.52
1431416.16, 92.53
1431630.97, 92.53
1431845.79, 92.53
1432060.60, 92.54
1432275.42, 92.54
1432490.23, 92.55
1432705.05, 92.55
1432919.86, 92.56
1433134.67, 92.56
1433349.49, 92.56
1433564.30, 92.57
1433779.12, 92.57
1433993.93, 92.58
1434208.75, 92.58
1434423.56, 92.59
1434638.38, 92.59
1434853.19, 92.59
1435068.00, 92.60
1435282.82, 92.60
1435497.63, 92.61
1435712.45, 92.61
1435927.26, 92.61
1436142.08, 92.62
1436356.89, 92.62
1436571.70, 92.63
1436786.52, 92.63
1437001.33, 92.64
1437216.15, 92.64
1437430.96, 92.64
1437645.78, 92.65
1437860.59, 92.65
1438075.41, 92.66
1438290.22, 92.66
1438505.03, 92.66
1438719.85, 92.67
1438934.66, 92.67
1439149.48, 92.68
1439364.29, 92.68
1439579.11, 92.69
1439793.92, 92.69
1440008.74, 92.69
1440223.55, 92.70
1440438.36, 92.70
1440653.18, 92.71
1440867.99, 92.71
1441082.81, 92.72
1441297.62, 92.72
1441512.44, 92.72
1441727.25, 92.73
1441942.06, 92.73
1442156.88, 92.74
1442371.69, 92.74
1442586.51, 92.74
1442801.32, 92.75
1443016.14, 92.75
1443230.95, 92.76
1443445.77, 92.76
1443660.58, 92.77
1443875.39, 92.77
1444090.21, 92.77
1444305.02, 92.78
1444519.84, 92.78
1444734.65, 92.79
1444949.47, 92.79
1445164.28, 92.79
1445379.09, 92.80
1445593.91, 92.80
1445808.72, 92.81
1446023.54, 92.81
1446238.35, 92.82
1446453.17, 92.82
1446667.98, 92.82
1446882.80, 92.83
1447097.61, 92.83
1447312.42, 92.84
1447527.24, 92.84
1447742.05, 92.84
1447956.87, 92.85
1448171.68, 92.85
1448386.50, 92.86
1448601.31, 92.86
1448816.12, 92.87
1449030.94, 92.87
1449245.75, 92.87
1449460.57, 92.88
1449675.38, 92.88
1449890.20, 92.89
1450105.01, 92.89
1450319.83, 92.89
1450534.64, 92.90
1450749.45, 92.90
1450964.27, 92.91
1451179.08, 92.91
1451393.90, 92.92
1451608.71, 92.92
1451823.53, 92.92
1452038.34, 92.93
1452253.15, 92.93
1452467.97, 92.94
1452682.78, 92.94
1452897.60, 92.94
1453112.41, 92.95
1453327.23, 92.95
1453542.04, 92.96
1453756.86, 92.96
1453971.67, 92.96
1454186.48, 92.97
1454401.30, 92.97
1454616.11, 92.98
1454830.93, 92.98
1455045.74, 92.99
1455260.56, 92.99
1455475.37, 92.99
1455690.18, 93.00
1455905.00, 93.00
1456119.81, 93.01
1456334.63, 93.01
1456549.44, 93.01
1456764.26, 93.02
1456979.07, 93.02
1457193.89, 93.03
1457408.70, 93.03
1457623.51, 93.04
1457838.33, 93.04
1458053.14, 93.04
1458267.96, 93.05
1458482.77, 93.05
1458697.59, 93.06
1458912.40, 93.06
1459127.21, 93.06
1459342.03, 93.07
1459556.84, 93.07
1459771.66, 93.08
1459986.47, 93.08
1460201.29, 93.09
1460416.10, 93.09
1460630.92, 93.09
1460845.73, 93.10
1461060.54, 93.10
1461275.36, 93.11
1461490.17, 93.11
1461704.99, 93.11
1461919.80, 93.12
1462134.62, 93.12
1462349.43, 93.13
1462564.24, 93.13
1462779.06, 93.13
1462993.87, 93.14
1463208.69, 93.14
1463423.50, 93.15
1463638.32, 93.15
1463853.13, 93.16
1464067.95, 93.16
1464282.76, 93.16
1464497.57, 93.17
1464712.39, 93.17
1464927.20, 93.18
1465142.02, 93.18
1465356.83, 93.18
1465571.65, 93.19
1465786.46, 93.19
1466001.27, 93.20
1466216.09, 93.20
1466430.90, 93.21
1466645.72, 93.21
1466860.53, 93.21
1467075.35, 93.22
1467290.16, 93.22
1467504.98, 93.23
1467719.79, 93.23
1467934.60, 93.23
1468149.42, 93.24
1468364.23, 93.24
1468579.05, 93.25
1468793.86, 93.25
1469008.68, 93.25
1469223.49, 93.26
1469438.30, 93.26
1469653.12, 93.27
1469867.93, 93.27
1470082.75, 93.28
1470297.56, 93.28
1470512.38, 93.28
1470727.19, 93.29
1470942.01, 93.29
1471156.82, 93.30
1471371.63, 93.30
1471586.45, 93.30
1471801.26, 93.31
1472016.08, 93.31
1472230.89, 93.32
1472445.71, 93.32
1472660.52, 93.32
1472875.33, 93.33
1473090.15, 93.33
1473304.96, 93.34
1473519.78, 93.34
1473734.59, 93.35
1473949.41, 93.35
1474164.22, 93.35
1474379.04, 93.36
1474593.85, 93.36
1474808.66, 93.37
1475023.48, 93.37
1475238.29, 93.37
1475453.11, 93.38
1475667.92, 93.38
1475882.74, 93.39
1476097.55, 93.39
1476312.36, 93.39
1476527.18, 93.40
1476741.99, 93.40
1476956.81, 93.41
1477171.62, 93.41
1477386.44, 93.42
1477601.25, 93.42
1477816.07, 93.42
1478030.88, 93.43
1478245.69, 93.43
1478460.51, 93.44
1478675.32, 93.44
1478890.14, 93.44
1479104.95, 93.45
1479319.77, 93.45
1479534.58, 93.46
1479749.39, 93.46
1479964.21, 93.46
1480179.02, 93.47
1480393.84, 93.47
1480608.65, 93.48
1480823.47, 93.48
1481038.28, 93.48
1481253.10, 93.49
1481467.91, 93.49
1481682.72, 93.50
1481897.54, 93.50
1482112.35, 93.51
1482327.17, 93.51
1482541.98, 93.51
1482756.80, 93.52
1482971.61, 93.52
1483186.42, 93.53
1483401.24, 93.53
1483616.05, 93.53
1483830.87, 93.54
1484045.68, 93.54
1484260.50, 93.55
1484475.31, 93.55
1484690.13, 93.55
1484904.94, 93.56
1485119.75, 93.56
1485334.57, 93.57
1485549.38, 93.57
1485764.20, 93.57
1485979.01, 93.58
1486193.83, 93.58
1486408.64, 93.59
1486623.45, 93.59
1486838.27, 93.60
1487053.08, 93.60
1487267.90, 93.60
1487482.71, 93.61
1487697.53, 93.61
1487912.34, 93.62
1488127.16, 93.62
1488341.97, 93.62
1488556.78, 93.63
1488771.60, 93.63
1488986.41, 93.64
1489201.23, 93.64
1489416.04, 93.64
1489630.86, 93.65
1489845.67, 93.65
1490060.49, 93.66
1490275.30, 93.66
1490490.11, 93.66
1490704.93, 93.67
1490919.74, 93.67
1491134.56, 93.68
1491349.37, 93.68
1491564.19, 93.69
1491779.00, 93.69
1491993.81, 93.69
1492208.63, 93.70
1492423.44, 93.70
1492638.26, 93.71
1492853.07, 93.71
1493067.89, 93.71
1493282.70, 93.72
1493497.52, 93.72
1493712.33, 93.73
1493927.14, 93.73
1494141.96, 93.73
1494356.77, 93.74
1494571.59, 93.74
1494786.40, 93.75
1495001.22, 93.75
1495216.03, 93.75
1495430.84, 93.76
1495645.66, 93.76
1495860.47, 93.77
1496075.29, 93.77
1496290.10, 93.77
1496504.92, 93.78
1496719.73, 93.78
1496934.55, 93.79
1497149.36, 93.79
1497364.17, 93.80
1497578.99, 93.80
1497793.80, 93.80
1498008.62, 93.81
1498223.43, 93.81
1498438.25, 93.82
1498653.06, 93.82
1498867.87, 93.82
1499082.69, 93.83
1499297.50, 93.83
1499512.32, 93.84
1499727.13, 93.84
1499941.95, 93.84
1500156.76, 93.85
1500371.58, 93.85
1500586.39, 93.86
1500801.20, 93.86
1501016.02, 93.86
1501230.83, 93.87
1501445.65, 93.87
1501660.46, 93.88
1501875.28, 93.88
1502090.09, 93.88
1502304.90, 93.89
1502519.72, 93.89
1502734.53, 93.90
1502949.35, 93.90
1503164.16, 93.90
1503378.98, 93.91
1503593.79, 93.91
1503808.61, 93.92
1504023.42, 93.92
1504238.23, 93.93
1504453.05, 93.93
1504667.86, 93.93
1504882.68, 93.94
1505097.49, 93.94
1505312.31, 93.95
1505527.12, 93.95
1505741.93, 93.95
1505956.75, 93.96
1506171.56, 93.96
1506386.38, 93.97
1506601.19, 93.97
1506816.01, 93.97
1507030.82, 93.98
1507245.64, 93.98
1507460.45, 93.99
1507675.26, 93.99
1507890.08, 93.99
1508104.89, 94.00
1508319.71, 94.00
1508534.52, 94.01
1508749.34, 94.01
1508964.15, 94.01
1509178.96, 94.02
1509393.78, 94.02
1509608.59, 94.03
1509823.41, 94.03
1510038.22, 94.03
1510253.04, 94.04
1510467.85, 94.04
1510682.67, 94.05
1510897.48, 94.05
1511112.29, 94.05
1511327.11, 94.06
1511541.92, 94.06
1511756.74, 94.07
1511971.55, 94.07
1512186.37, 94.07
1512401.18, 94.08
1512615.99, 94.08
1512830.81, 94.09
1513045.62, 94.09
1513260.44, 94.10
1513475.25, 94.10
1513690.07, 94.10
1513904.88, 94.11
1514119.70, 94.11
1514334.51, 94.12
1514549.32, 94.12
1514764.14, 94.12
1514978.95, 94.13
1515193.77, 94.13
1515408.58, 94.14
1515623.40, 94.14
1515838.21, 94.14
1516053.02, 94.15
1516267.84, 94.15
1516482.65, 94.16
1516697.47, 94.16
1516912.28, 94.16
1517127.10, 94.17
1517341.91, 94.17
1517556.73, 94.18
1517771.54, 94.18
1517986.35, 94.18
1518201.17, 94.19
1518415.98, 94.19
1518630.80, 94.20
1518845.61, 94.20
1519060.43, 94.20
1519275.24, 94.21
1519490.05, 94.21
1519704.87, 94.22
1519919.68, 94.22
1520134.50, 94.22
1520349.31, 94.23
1520564.13, 94.23
1520778.94, 94.24
1520993.76, 94.24
1521208.57, 94.24
1521423.38, 94.25
1521638.20, 94.25
1521853.01, 94.26
1522067.83, 94.26
1522282.64, 94.26
1522497.46, 94.27
1522712.27, 94.27
1522927.08, 94.28
1523141.90, 94.28
1523356.71, 94.28
1523571.53, 94.29
1523786.34, 94.29
1524001.16, 94.30
1524215.97, 94.30
1524430.79, 94.30
1524645.60, 94.31
1524860.41, 94.31
1525075.23, 94.32
1525290.04, 94.32
1525504.86, 94.32
1525719.67, 94.33
1525934.49, 94.33
1526149.30, 94.34
1526364.11, 94.34
1526578.93, 94.34
1526793.74, 94.35
1527008.56, 94.35
1527223.37, 94.36
1527438.19, 94.36
1527653.00, 94.36
1527867.82, 94.37
1528082.63, 94.37
1528297.44, 94.38
1528512.26, 94.38
1528727.07, 94.38
1528941.89, 94.39
1529156.70, 94.39
1529371.52, 94.40
1529586.33, 94.40
1529801.14, 94.40
1530015.96, 94.41
1530230.77, 94.41
1530445.59, 94.42
1530660.40, 94.42
1530875.22, 94.42
1531090.03, 94.43
1531304.85, 94.43
1531519.66, 94.44
1531734.47, 94.44
1531949.29, 94.44
1532164.10, 94.45
1532378.92, 94.45
1532593.73, 94.46
1532808.55, 94.46
1533023.36, 94.46
1533238.17, 94.47
1533452.99, 94.47
1533667.80, 94.48
1533882.62, 94.48
1534097.43, 94.48
1534312.25, 94.49
1534527.06, 94.49
1534741.88, 94.50
1534956.69, 94.50
1535171.50, 94.50
1535386.32, 94.51
1535601.13, 94.51
1535815.95, 94.52
1536030.76, 94.52
1536245.58, 94.52
1536460.39, 94.53
1536675.20, 94.53
1536890.02, 94.54
1537104.83, 94.54
1537319.65, 94.54
1537534.46, 94.55
1537749.28, 94.55
1537964.09, 94.56
1538178.91, 94.56
1538393.72, 94.56
1538608.53, 94.57
1538823.35, 94.57
1539038.16, 94.58
1539252.98, 94.58
1539467.79, 94.58
1539682.61, 94.59
1539897.42, 94.59
1540112.24, 94.60
1540327.05, 94.60
1540541.86, 94.60
1540756.68, 94.61
1540971.49, 94.61
1541186.31, 94.62
1541401.12, 94.62
1541615.94, 94.62
1541830.75, 94.63
1542045.56, 94.63
1542260.38, 94.64
1542475.19, 94.64
1542690.01, 94.64
1542904.82, 94.65
1543119.64, 94.65
1543334.45, 94.66
1543549.27, 94.66
1543764.08, 94.66
1543978.89, 94.67
1544193.71, 94.67
1544408.52, 94.68
1544623.34, 94.68
1544838.15, 94.68
1545052.97, 94.69
1545267.78, 94.69
1545482.59, 94.70
1545697.41, 94.70
1545912.22, 94.70
1546127.04, 94.71
1546341.85, 94.71
1546556.67, 94.72
1546771.48, 94.72
1546986.30, 94.72
1547201.11, 94.73
1547415.92, 94.73
1547630.74, 94.74
1547845.55, 94.74
1548060.37, 94.74
1548275.18, 94.75
1548490.00, 94.75
1548704.81, 94.76
1548919.62, 94.76
1549134.44, 94.76
1549349.25, 94.77
1549564.07, 94.77
1549778.88, 94.78
1549993.70, 94.78
1550208.51, 94.78
1550423.33, 94.79
1550638.14, 94.79
1550852.95, 94.80
1551067.77, 94.80
1551282.58, 94.80
1551497.40, 94.81
1551712.21, 94.81
1551927.03, 94.82
1552141.84, 94.82
1552356.65, 94.82
1552571.47, 94.83
1552786.28, 94.83
1553001.10, 94.84
1553215.91, 94.84
1553430.73, 94.84
1553645.54, 94.85
1553860.36, 94.85
1554075.17, 94.85
1554289.98, 94.86
1554504.80, 94.86
1554719.61, 94.87
1554934.43, 94.87
1555149.24, 94.87
1555364.06, 94.88
1555578.87, 94.88
1555793.68, 94.89
1556008.50, 94.89
1556223.31, 94.89
1556438.13, 94.90
1556652.94, 94.90
1556867.76, 94.91
1557082.57, 94.91
1557297.39, 94.91
1557512.20, 94.92
1557727.01, 94.92
1557941.83, 94.93
1558156.64, 94.93
1558371.46, 94.93
1558586.27, 94.94
